time,alpha_1,alpha_2,alpha_3,alpha_4,alpha_5
2023-04-27,,,,,
2023-04-28,,,,,
2023-05-04,,,,,
2023-05-05,,,,,
2023-05-08,,,,,
2023-05-09,,,,,
2023-05-10,,0.14044216049091734,,,
2023-05-11,0.1370158043901886,0.14771599154026924,,,
2023-05-12,-0.5516634800583325,-0.24667455900719717,,,
2023-05-15,0.10251969774607969,-0.22628367818773126,,,
2023-05-16,-0.05579850555644898,-0.1577234321331386,,,
2023-05-17,-0.024188546737603647,-0.08322291104017518,,,
2023-05-18,0.1450036630705047,-0.08554046641773082,-0.026446573591987713,,0.11381208975284894
2023-05-19,0.1150410181784306,-0.05231397138743425,-0.0602565007856635,1.3443977063990462,0.2198248269274085
2023-05-22,0.12458930286616239,-0.027123000258648448,-0.31081816525560757,0.5539257565078912,0.17469407059126288
2023-05-23,-0.1060114944174735,0.15311957180933455,-0.11613389449689321,0.8669078412617014,0.171676597529681
2023-05-24,0.1927581951917512,0.18578577036782826,0.12893583044753637,0.9638002441558147,0.41525452819044395
2023-05-25,0.02465869347890874,0.1486636931244515,0.4134821112551051,1.3443977063990462,-0.0026420469712699086
2023-05-26,-0.008110873548303659,0.1837220121437207,0.4721042782281061,1.3443977063990462,0.8643110331465023
2023-05-29,0.025850427278681996,0.2083361405428968,0.4924312346447635,1.071629245546831,0.07041767170221838
2023-05-30,0.1714875465027283,0.1859141965036087,0.9595707449143511,1.0716292455468244,-0.1598437711877062
2023-05-31,0.08768315295083322,0.18421290533238802,0.9228190206298841,1.3443977063990462,0.04514369795548351
2023-06-01,0.09954922806426461,0.1858053265555684,0.6943575270377765,1.3443977063990462,0.005245215961488464
2023-06-02,0.1425680655777751,0.15639408357794954,0.33648248680522264,0.6830778046259749,0.11542742341625258
2023-06-05,0.011022619515194112,0.12699191121533004,0.3250471280488282,0.3950339191726951,0.16675540305025136
2023-06-06,0.22243184826319193,0.1325742077971584,0.13908534947769566,-0.2210773587063041,0.15259820097906346
2023-06-07,-2.281061904133887,-0.6274118335884955,-0.18512812968344033,-1.4300652570231538,-2.3679372686633475
2023-06-08,-1.5087171008127656,-0.9649150005439299,-0.632950530368513,-1.4300652570380739,-2.2669208569540475
2023-06-09,-0.6024968188266031,-0.7475553275978947,-0.9850863542051225,-1.4300652570380739,-0.07558938573982939
2023-06-12,-0.7212708970488905,-0.4198509270700287,-1.268080374400251,-1.4300652570482142,-0.5608316880066884
2023-06-13,-0.7718449939460058,-0.3944520072076266,-1.691104095650506,-1.4300652570661636,-1.7277976217061541
2023-06-14,0.0016337047113381372,-0.12001177931751218,-1.4153696457708034,-1.1552169045236234,-1.3588443153928478
2023-06-15,-0.22094556772942067,0.3874857676301582,-1.662097721081761,-1.30277967069965,-0.21529276741793107
2023-06-16,0.3121793825580617,0.14154368934160605,-2.0297880577357317,-1.288211916996265,-1.817457330771122
2023-06-19,0.3304812480321289,0.08473214523227734,-1.8382114988711937,-1.288211916996265,-0.10331929474352754
2023-06-20,0.28415273364837546,0.15622664965620234,-1.8042452288820203,-1.430065257068637,0.4514511481877387
2023-06-21,-0.3890883433892116,-0.10079256327400406,-1.9283750271685076,-1.4300652570624106,-0.8849049152552466
2023-06-22,0.4176273989137982,-0.13946008594609077,-2.0180041183587636,-1.4300652570592014,-1.1405414750802696
2023-06-23,-0.15992391634841574,-0.31408058183356075,-1.807760548778744,-1.4300652570522672,0.9368321540296446
2023-06-26,-0.0481523795876507,-0.11065252064095801,-1.3058634825346076,-1.0566602952033637,0.9243441707033322
2023-06-27,0.6189796231092644,-0.2358970680355705,-1.2745111683660748,-0.8940699311891405,0.40867184646925364
2023-06-28,-2.0812484956981954,-0.14077797229064457,-1.3390751592353078,-1.0750931593310264,-0.6807219194250621
2023-06-29,-1.5795669261751681,0.14023616421699603,-0.7508106634886177,0.7551866660189626,0.16005375515172734
2023-06-30,0.41757652583777055,0.01969223400311928,-1.1220801334252297,1.1283512030575225,0.18364870325016164
2023-07-03,0.31522885481920176,0.13885236216722247,-1.118760242022878,1.3443977063990462,0.19740405146350126
2023-07-04,0.27566676208630575,0.11988577943659338,-1.012815663388196,0.5845334885151192,0.8219911034713436
2023-07-05,-0.380860656255293,0.08344903678156881,-1.3716455114075385,0.20326866854094816,-1.8864192215523636
2023-07-06,-0.11003405409503673,0.12805214425172745,-1.475365395875676,0.3397056881643557,-1.0104418659672763
2023-07-07,0.24475763157762134,0.20373333584352474,-1.371738040817119,-0.1287840176153199,0.5985227559246704
2023-07-10,0.47069359464274896,0.0008195926514683222,-1.3815605162444515,-0.10559014979202525,0.07331733514343862
2023-07-11,0.10697447567785039,0.009929296324653952,-0.9574280374138822,1.3443977063990462,0.3084564204523243
2023-07-12,-0.13124841297685427,0.13661292979670517,-0.8987276990431323,1.3443977063990462,0.07147682233900825
2023-07-13,0.253208047710949,0.2081277700083658,-0.8513765713577885,1.3443977063990462,0.37142198508091534
2023-07-14,0.2650754987772093,0.19208033165061458,-0.7458060986980471,0.6577343411206824,0.494123081236729
2023-07-17,0.21748195770960785,0.15334791768721726,-0.9393903862170108,1.3443977063990462,0.571887627310121
2023-07-18,0.0725336381790279,0.14595983513342847,-0.6564490120652642,1.3443977063990462,0.406364956474157
2023-07-19,0.07410671061018578,0.20402262927904807,-0.6430577730305019,-0.2365450413723635,0.17830320340380362
2023-07-20,-0.0028310820708778504,-0.020138856453504682,-0.7318947805680583,-0.5601232672927607,-0.22573154301831413
