time,alpha_1,alpha_2,alpha_3,alpha_4,alpha_5
2023-04-27,,,,,
2023-04-28,,,,,
2023-05-04,,,,0.4381254793141286,
2023-05-05,,,,1.3540105734157701,
2023-05-08,,,,-0.2175304512049336,
2023-05-09,,,,-0.8385189292496479,
2023-05-10,,,,-1.2610192697711085,
2023-05-11,,,,-0.8839018922470492,
2023-05-12,0.7789720178437118,,,-1.1652822705163806,
2023-05-15,-0.9108386592540364,,,-0.06739580988165254,
2023-05-16,0.4690769585950285,-0.5216701597313262,,-1.2286967942607132,
2023-05-17,0.5562472605522949,-0.19607776401937677,,-0.9817181205001104,
2023-05-18,-0.14727098022133722,-0.0007348566055082119,,-0.6222821363085796,
2023-05-19,0.8029672891846348,0.3899509582222232,,-1.282128711854337,
2023-05-22,0.9658176463168462,0.2597223532796461,,-1.2524322864521227,
2023-05-23,0.023758824190327817,0.38995095822222514,,0.9669587734722522,
2023-05-24,-1.4744298997270782,0.4550652606935127,,0.09503530448977368,
2023-05-25,-1.4101786455438536,-0.13096346154808725,,-0.6224976731933581,
2023-05-26,0.6306272345623222,0.4550652606935127,,1.3576993513789324,
2023-05-29,0.8051845221483426,-0.2611920664906663,,0.3871931465530062,
2023-05-30,0.43863100406697725,0.19460805080835847,,1.2593623879047333,
2023-05-31,-0.3066225967477051,0.5201795631648042,,0.12538571265425627,-1.4712198189409298
2023-06-01,1.216911471541066,0.2597223532796461,,0.4975780743376066,-0.6107469525945276
2023-06-02,1.1233474939118246,0.12949374833707084,,-1.2429417631467004,1.3932232293322446
2023-06-05,0.9676590402191434,-0.2611920664906663,,-0.8659126159540769,1.3932232293322446
2023-06-06,0.6518300180282471,-1.0425636961461329,,-0.8040243643118363,1.3932232293322446
2023-06-07,0.21122869287781307,-0.19607776401937485,0.0715775594105577,1.328392832521364,0.7716805387515756
2023-06-08,-1.5287356761766202,-0.0007348566055082119,0.7771933488645777,1.2829671945295869,-1.7716719027406975
2023-06-09,-0.17201501607507758,0.06437944586577941,-1.19767959855767,1.1591513150534591,0.14703368335662728
2023-06-12,0.06315618394284656,0.12949374833706892,-1.368454941991901,0.10197863970869499,0.14703368335662728
2023-06-13,0.22611827239616197,0.4550652606935127,-0.7009028325586605,-1.1839149269605744,-1.176023449918341
2023-06-14,0.6409407914266962,0.3248366557509375,-0.4152386091955288,-1.2099253682365947,0.5789822292566071
2023-06-15,1.307776490024177,0.9759796804638269,-0.4389065660960454,-0.9257450922489818,-1.4712198189409298
2023-06-16,1.0009048234748799,0.259722353279648,0.06963971715105878,-0.622171905764866,0.3707291135942725
2023-06-19,1.028498788042379,-0.3914206714332434,1.8883099229389735,-1.2821289911836873,-1.176023449918341
2023-06-20,1.1654729536288402,0.12949374833707084,-0.6296055634147347,1.1712206638945304,-0.8884835912467675
2023-06-21,1.1603774338859,-0.3914206714332434,-1.021156218134158,0.6977422662774992,0.5789822292566071
2023-06-22,1.2089958286991882,-0.06584915907679773,-0.5111174016487021,1.357699352403379,-0.34464971015747575
2023-06-23,0.35290938605330857,0.3248366557509356,-0.6962132842868873,1.1561779302692299,-1.4712198189409298
2023-06-26,-1.5286718230682905,0.3248366557509356,-0.6956454742677793,1.244467624952391,-0.09168093033974853
2023-06-27,-1.3440661330343888,0.38995095822222514,-0.48400191220993155,-0.7524402137155582,-0.09168093033974853
2023-06-28,-1.4890447312401114,0.45506526069351466,-0.4405377223632777,-1.149702109539276,-0.09168093033974853
2023-06-29,-0.9157227006183019,0.5852938656360898,-0.35359197335373016,0.7894246683877818,0.5789822292566071
2023-06-30,1.1361874822989706,0.3248366557509337,-0.17995500532150588,1.0512349389505207,1.3932232293322446
2023-07-03,1.05379370509704,-0.4565349739045329,0.00879310367104496,-0.9920982177677387,1.1112732176121756
2023-07-04,0.9277043715076361,-0.3914206714332434,1.7717665471034758,-0.6222036539535878,1.3932232293322446
2023-07-05,0.6585474719737174,0.2597223532796461,-0.2826286067996072,-0.6221595088259511,-1.7716719027406975
2023-07-06,-1.4881292769824304,-0.0007348566055101112,0.5234795088641258,1.3576993525169807,1.1112732176121756
2023-07-07,-1.524081102784979,-0.4565349739045329,1.8797130861818276,-0.3053199224362149,1.1112732176121756
2023-07-10,-1.400979067951609,-0.26119206649066246,-1.3371350618088627,-1.0379616416038417,0.9489824962302236
2023-07-11,0.2576689064073785,-0.3914206714332415,-1.2157130217810534,-0.9368433554120315,1.2591189833285759
2023-07-12,1.018752806498238,-0.0007348566055063126,0.21270202216045345,-1.1565122758987207,-1.4712198189409298
2023-07-13,1.066754506296496,0.3248575391064432,-0.8987920276320128,-0.23247108835594021,-1.7716719027406975
2023-07-14,0.7891808699549031,0.910886261348045,-0.640753677241141,1.3071472329067302,-0.09168093033974853
2023-07-17,0.5302449169278657,0.7155433539341783,-0.9613228157857275,-0.6221719053053513,0.14703368335662728
2023-07-18,-1.4950658606292542,0.12949374833707084,0.3056133900993837,-1.2162036800905902,-0.6107469525945276
2023-07-19,-1.4961583975690955,0.2597223532796499,-0.6712416865409795,-1.2047563618001715,-0.8884835912467675
2023-07-20,0.45252492014171214,0.19460805080836036,1.4340069331230212,-1.0617145360229843,1.1112732176121756
2023-07-21,-0.5421756901330784,0.6504081681073793,1.7760488077872472,0.05031515950815407,1.1112732176121756
2023-07-24,0.8876067827811985,0.19460805080835655,2.1453538331227433,0.07959890976274771,1.3932232293322446
2023-07-25,0.7791775009143913,0.21810182575389858,-0.9533303190857104,-1.246796360540826,-0.09168093033974853
