time,alpha_1,alpha_2,alpha_3,alpha_4,alpha_5
2023-04-27,,,,,
2023-04-28,,,,,
2023-05-04,,,,,
2023-05-05,,,,,
2023-05-08,,,,,
2023-05-09,,,,-0.08470037081548062,
2023-05-10,,,,-0.11334451454190511,
2023-05-11,,,,-0.07196964027040312,
2023-05-12,,,,-0.06984785184622354,
2023-05-15,1.6279805643581933,,0.09983719432958549,0.010780108272600937,
2023-05-16,1.6078205775339915,-0.20141271495685661,0.09983719432958549,0.024925364433798208,
2023-05-17,1.258978556225331,0.0018201099150243097,0.09983719432958549,0.07081886220123829,
2023-05-18,-0.04347569993711842,0.2622947963171824,0.10113369920645841,-0.6996391875047149,
2023-05-19,-1.0500480290939656,2.637966232175916,0.10074474774401153,-1.6163655709289098,
2023-05-22,-1.0013476860181296,-0.027159437209976378,0.0997723690855881,-1.156682855658694,
2023-05-23,-1.127261808342114,-0.02368189147579119,0.0997723690855881,-0.309424517709669,
2023-05-24,-0.4582300753217395,-0.9648179986951155,0.0997723690855881,-0.10512108870068418,
2023-05-25,-0.9693380459170023,-0.4461531824231546,0.0997723690855881,0.15125968495764974,
2023-05-26,-1.1012350761953804,0.024600168789852866,0.0997723690855881,0.22603741060799715,
2023-05-29,-0.8754628353538694,-0.4427676552838648,0.4687641270115587,0.15125968495764977,0.21950377173186986
2023-05-30,-0.9243525030071029,0.03678441422311722,0.30476779015557176,0.11090345206698607,0.982955964409172
2023-05-31,-1.1801629909010352,0.08340348575407329,-0.14622213619839228,0.0681733231239304,0.5317016410707
2023-06-01,-1.4015803174186405,-0.166125605636833,-0.7197602109596267,-0.27728472186617764,0.3269100243159314
2023-06-02,-1.4466678891152918,0.08188479813366906,0.09983719433040547,-0.18009826495704595,0.9899009539414781
2023-06-05,-1.0024948661782707,0.050919189071127,-0.18715639516757165,0.03047239167940608,1.2808571312374408
2023-06-06,-1.0453478067512307,0.08774349843238158,0.09983719433040547,0.022373520270311763,0.944420457858542
2023-06-07,-1.1762267288603219,0.5954571708740951,-0.433150900451552,0.04037101229052134,0.09947193687673175
2023-06-08,-0.6167831433005555,0.001820111157143569,0.09983719433040547,0.10636181636462315,-0.5391702038502308
2023-06-09,-0.7803344940411074,-0.12254661345775714,0.2638335311863924,0.09356359981691856,-0.7227976618221478
2023-06-12,-0.38012101726299935,-0.016861576275381315,-0.023160058311584734,0.08396493740614011,-0.20217387470633466
2023-06-13,-0.367756898899103,-0.016861576275381315,0.18183536275839896,0.08858651560392232,1.2310729251694859
2023-06-14,-0.3838943243238489,-0.0019162267951561328,0.09983719433040547,0.09237857976620517,-0.09962646197066366
2023-06-15,,-0.0022402691646748927,-0.06402949203871415,0.08590047015563863,0.06898054848605639
2023-06-16,,-0.41656306644752883,0.09996684481727279,0.0833724273807834,1.2015476644011835
2023-06-19,,0.016031439663412857,-0.35102308153669126,0.08561957651398806,1.00801953570584
2023-06-20,,0.021106914337881675,-0.7610139236766587,0.08519823605151218,0.43354167660803994
2023-06-21,,0.16236996170820883,0.09996684481727279,0.08516702564688435,-0.9567205840025663
2023-06-22,,0.3687911988796057,0.09996684481727279,0.08533348113823284,-1.5369450392349795
2023-06-23,,0.27186504247493903,0.09996684481727279,0.08644318441388946,-1.1686614574584528
2023-06-26,,0.17366688542037945,0.09996684481727279,0.08685007561496355,-1.193271567471798
2023-06-27,,0.17366688542037945,-0.18702674468070432,0.08707818128829296,-1.592075304884781
2023-06-28,-0.9925711472051941,2.57952173325709,-0.3088571429335089,-0.39628763408298795,-2.1462057867754045
2023-06-29,-1.4211689790121729,1.5054793914917706,0.4697365056699821,0.8122686997637705,-1.436216961740958
2023-06-30,,-0.14547712512338795,0.5097632112255553,0.624278719854699,-0.16230297211788822
2023-07-03,,-0.17309535681681698,0.017774200657594635,0.015549261101515211,-0.5549160668971282
2023-07-04,,-0.10865281619881592,0.0997723690855881,-0.032194225859518824,0.49819832938139463
2023-07-05,0.880241253285548,-0.6426052951684276,0.0997723690855881,0.08716449154306626,0.3529729940983994
2023-07-06,-0.8549911436041427,0.8303670613777708,0.0997723690855881,0.18265146546513433,0.6499579130266928
2023-07-07,-1.1324419901693494,0.001820110574900178,0.26376870594157503,0.11545692826071606,0.8973599312259516
2023-07-10,-1.447813092249319,0.18847564932408964,-0.022436274650353617,-0.07199270443078255,0.6519091261270771
2023-07-11,-1.504949313040472,0.20626794464527623,0.09971221631397402,-0.01894030577283296,1.8712234823280312
2023-07-12,-0.767874680624748,0.12613831671343065,0.09917235360801492,0.03764819416233887,0.9627465784441287
2023-07-13,-1.6096273636405098,0.3339997253792026,-0.6373666327725483,-0.4858035898627128,0.4329990925789042
2023-07-14,-1.7823077651022723,0.3694167116243657,0.09935185855498531,-0.23822693829223857,-0.16545133545037774
2023-07-17,-0.7418631178171695,-0.206850973495977,0.09996684481727279,-0.5816956697850605,0.0026637518803102993
2023-07-18,-0.4994946142064029,-0.17002666454229282,0.09996684481727279,-0.2864330760456172,0.15548856434842556
2023-07-19,-0.9650879453700041,0.3884753545330065,1.3709384554511717,-0.16190055351605606,0.8907871211159375
2023-07-20,-0.7976128952036255,-0.04697200118362161,0.09996684481727279,-0.14315372216751998,1.06816632368577
2023-07-21,-0.7861593333520434,-0.031358525420894644,0.09996684481727279,0.06931036644922235,1.0979281063785618
2023-07-24,-0.23485785187521413,-0.7126485972406693,-0.4734053479163941,-0.5562257038185368,1.271871725559531
