time,alpha_1,alpha_2,alpha_3,alpha_4,alpha_5
2023-04-27,,,,,
2023-04-28,,,,,
2023-05-04,,,,,
2023-05-05,,,,,
2023-05-08,,,,,
2023-05-09,,,,,
2023-05-10,,,,,
2023-05-11,-0.3536796965927777,-0.1341523422991728,,,
2023-05-12,0.006059095456213537,-0.3503598363404826,,,
2023-05-15,-0.06005178478779665,-0.28767683339717354,,,
2023-05-16,0.3630465305440082,-0.05066524288746071,,,
2023-05-17,0.3092242935142289,-0.2387325321155493,,,
2023-05-18,-0.21072516166031277,0.01879193031962462,,-0.5123629821325133,
2023-05-19,-0.04241083389217423,0.5661876682162696,,-0.9954408883660066,
2023-05-22,-0.45607195054887634,0.19442417362664569,,-0.08995970331339462,
2023-05-23,-0.03434406638280377,0.060802389856477256,,0.06539802161930533,
2023-05-24,-0.10420305209311082,0.08426830411440751,,-0.24783815480374277,
2023-05-25,-0.21072516166031277,0.15614300326852915,,0.04310544599022641,
2023-05-26,-0.21072516166031277,0.07490707405470624,,0.0967253598574651,
2023-05-29,-0.18342748566945521,0.10753546160474844,,0.10142820598114574,
2023-05-30,-0.21072516166031277,0.07788457069866485,,0.09454657571528695,
2023-05-31,-0.1744539273587201,0.12554182657925786,,0.06090655007341692,
2023-06-01,-0.07706126914890472,-0.14791911036951844,,-0.09167359470424398,
2023-06-02,1.0694164121738676,-0.5140290673055264,,-0.045762605581616184,
2023-06-05,0.17941724468903714,0.6673038114521647,,0.7524034078838346,
2023-06-06,-0.1197287727219368,-0.06920380818744229,,-0.23880104053741003,
2023-06-07,-0.12624092733313655,-0.0291139814980733,,0.22049910118609675,
2023-06-08,-0.5004244296269686,0.15681049422863233,,0.10709170930219879,
2023-06-09,-0.2707733894858266,0.050297941186337645,,-0.6412562829975151,-0.8400391087357888
2023-06-12,0.027927824039977713,0.11434941110998319,,0.5947592238511733,0.3964654839041349
2023-06-13,-0.22237347333854005,0.0848883648090633,1.2430308762066649,0.08522062058918067,0.44205654477202994
2023-06-14,-0.21072516166031277,0.11391240564825279,1.338599487174308,0.0967253598574651,1.1723444760099324
2023-06-15,-0.21072516166031277,0.035208969900869413,1.3274204629869704,0.12750027282950832,1.0074268774563335
2023-06-16,-0.20207462052674388,0.041068901849933365,1.3343976193867944,0.1429282679628903,1.1680810895152585
2023-06-19,-0.21072516166031277,0.11924186959078792,1.1616453144750654,0.0970844181628887,1.1457349645352528
2023-06-20,-0.20200563827146883,0.0834301841393221,0.9557936022958107,0.04145616270447873,1.1131831812338546
2023-06-21,-0.1529585147329235,-0.17685906429189271,0.7607500346486274,-0.009684398505708396,-0.5486164436879075
2023-06-22,-0.14128535315765348,-0.08218615119197896,0.13397818900664846,-0.017937185767543284,-1.0863941240266533
2023-06-23,0.7243744129526111,-1.949264852146782,-1.2383891537133904,-1.62470447026837,-1.4168264223517124
2023-06-26,-0.21072516166031277,0.012179119059599612,-1.236773570119108,-0.7723124125381224,-1.3939965053600756
2023-06-27,-0.12501560123127856,-0.37337004476522834,-1.2484934347068282,-0.04347111618774757,-1.3379026022618676
2023-06-28,-0.022552020652709445,-0.14140512210739298,-1.243870739666832,-1.0847288907184411,-1.1356208382521946
2023-06-29,-0.4445089000373021,-0.061968080317861836,-1.0366803648900065,-0.495063109777984,-1.1775581998105051
2023-06-30,-0.31429456060952576,0.06359859207522806,-0.3145627409810387,0.010847552208116118,-0.9128953681626911
2023-07-03,-0.21072516166031277,0.08955049157863162,0.19408909121279616,0.11687102025641975,-0.5284708647952119
2023-07-04,-0.21475863639260595,0.00041521574278153737,1.320399695690119,0.1071390593696244,-0.5569470185692221
2023-07-05,-0.16232529535807566,0.0834301841393221,1.1370786935536916,0.11065462940625465,0.53461377495461
2023-07-06,2.7199510051844897,0.7421040438094799,-1.2309838710255578,0.5087208934940239,1.1583736454787288
2023-07-07,-0.10243793139082995,0.028437964868421702,-1.119704715450563,-0.01651902090057384,1.1096718481044756
2023-07-10,0.04740440677037972,-0.5031206969966028,-1.2194720633248677,-0.7106198555129076,-0.3919562132638773
2023-07-11,0.2386080857973275,-2.613693580720432,-1.2581039455165246,0.34999434131052953,-0.9700890556296524
2023-07-12,-0.745057989387975,0.9367043463683324,-1.0602221696913305,0.9958407079359741,-0.392982827979127
2023-07-13,0.5367593353598221,-0.19024069869919166,-1.137946783883094,-0.7147601481197179,-0.8301375324940424
2023-07-14,-0.07436329568753412,-0.055413486447021015,-0.9268980769281465,0.09403388324473308,-0.34292786352251337
2023-07-17,-0.1341490210891104,0.04716524280071959,1.0575439637034683,0.28628671865233396,-0.17271631571585128
2023-07-18,-0.011985571163090007,-0.2519489911480292,0.8750997303168284,-0.5425853008985475,-0.6673591099260558
2023-07-19,-0.21072516166031277,0.5217702612083164,1.010167932039561,0.22763406113076887,0.5843900106572896
2023-07-20,-0.21072516166031277,0.31440762738190253,1.2264928077404638,0.0806623285687754,1.120985537167186
2023-07-21,-0.21072516166031277,-0.35831811777026507,1.1267691635933716,-0.5206639307230174,1.0717917856739643
2023-07-24,-0.14263933200116943,0.14987737499665407,1.1632786345476933,-0.21815629668628642,0.17962919553572915
2023-07-25,-0.13521380654592685,-0.19761920576087597,1.0073029782312504,-0.4283056603539754,-1.2330503428447612
2023-07-26,-0.1354647667494206,-0.4243795555149421,0.875422455924654,-0.09341546017204892,-1.1818958496031275
2023-07-27,-0.18456687900020896,0.13221107910645982,0.9780625863107463,0.17220020823344812,-1.3271257960732588
