time,alpha_1,alpha_2,alpha_3,alpha_4,alpha_5
2023-04-27,,,,,
2023-04-28,,,,,
2023-05-04,,,,,
2023-05-05,,,,,
2023-05-08,,,,,
2023-05-09,,,,,
2023-05-10,,,,,
2023-05-11,,,,,
2023-05-12,,,,,
2023-05-15,0.13252267283203514,,,,
2023-05-16,0.13537011218344927,,,,
2023-05-17,2.1308525212101364,,,,
2023-05-18,0.7802859703533468,,,,
2023-05-19,0.6058760984680431,,,,
2023-05-22,-0.25300856704134606,,,,
2023-05-23,0.4074218401927067,,,,
2023-05-24,0.762343439963742,,,,
2023-05-25,0.977422401350284,,,,
2023-05-26,0.6218710144526053,,,,
2023-05-29,-1.4970719326085904,0.10445757933930949,-0.965061646269974,-1.2536305059183175,
2023-05-30,-1.5278185460005813,0.10445757933930949,-1.2149915204810753,-1.4196671825425529,
2023-05-31,-0.9088865978188956,0.10445757933930949,-0.489818868282147,-0.7241701400930765,
2023-06-01,0.25910316867670496,0.10445757933930949,-0.9981653238507854,0.10672974108463647,
2023-06-02,-0.9405465368773354,0.10445757933930949,-0.5923205953937206,-0.322871090329745,
2023-06-05,-1.1222568797425032,0.10445757933930949,-1.2369517299920814,-0.47464019936368423,-0.5859205559830435
2023-06-06,-1.7746334543598004,0.10445757933930949,-0.2115501743332224,0.10771344939723095,0.1453580165402837
2023-06-07,-0.6058524619061763,0.10445757933930949,-1.5920513429007865,0.8527509897300788,-1.4390788905935916
2023-06-08,0.7472530871929038,0.10445757933930949,0.7280729906699088,1.2702642527993933,0.6328770648891684
2023-06-09,1.169000293831588,0.10445757933930949,-0.9659179769409915,2.234488059530288,-0.22028126972137987
2023-06-12,0.734012066629838,0.10445757933930949,-1.3675156083461362,1.2791563095377283,-1.1953193664191493
2023-06-13,-0.6912204076090714,0.10445757933930949,-1.0769510824186093,0.23967513362452067,0.389117540714726
2023-06-14,0.7911376221596966,0.10445757933930949,-0.3257148383377129,1.4734209596415142,0.9985163511508319
2023-06-15,0.5252399692264742,0.10445757933930949,-1.3765115376831012,1.2032524912325382,-1.8047181768552552
2023-06-16,-0.17661536241077908,0.10445757933930949,0.2999471384414949,0.44677552571442747,0.81569670802
2023-06-19,-0.6080064731899345,0.10445757933930949,-1.433145433578043,0.26773672763403905,-1.195319366419149
2023-06-20,-0.9586346405031682,0.10445757933930949,-1.054990959057485,-0.5764998215773383,-0.34216103180860113
2023-06-21,-0.7893438677473209,0.10445757933930949,-1.0378010011479637,-0.2322794456642701,-0.4640407938958224
2023-06-22,-0.2326570746241284,0.10445757933930949,-1.3288184784216714,0.8027008883337836,-1.3171991285063707
2023-06-23,0.8816947126315421,0.10445757933930949,-1.499228952654935,0.7526186640942298,-0.9515598422447069
2023-06-26,1.7200945930232094,0.10445757933930949,-0.8742986622437502,1.0294455518849688,0.6328770648891684
2023-06-27,0.07559155403898361,0.10445757933930949,-0.9239482859650024,0.5891384641392868,0.6328770648891683
2023-06-28,0.05624466871016436,0.10445757933930949,-1.1847780562984311,0.4001327510082791,0.26723777862750475
2023-06-29,1.6774354346411522,0.10445757933930949,-0.2423702518925906,-0.3040155854695383,1.4860353994997164
2023-06-30,1.7171083338897253,-1.0999403927485742,-0.8504486542054224,-0.1532037214889446,0.14535801654028357
2023-07-03,1.3749106166875353,-1.2827790113324307,-0.8257609606702982,-0.6026985031803651,-0.09840150763415871
2023-07-04,-1.1604426710272633,1.1557990629859916,-0.17182954677476361,-1.8821483138671098,1.6688550426305484
2023-07-05,-0.38308691417281093,-0.7022259988002926,-0.7632505173281281,-1.6597297730099503,0.6328770648891683
2023-07-06,-0.6202109218642081,2.0508789897025137,0.4256397710066531,-1.7128323183862448,0.9985163511508317
2023-07-07,0.17922073124277846,-0.892694246142447,-0.8933733772662174,-0.7119242669513173,-0.5859205559830435
2023-07-10,-1.2703691676496198,2.6696162895550497,-0.017282400922268057,-0.7762949758082269,-0.09840150763415885
2023-07-11,-1.4068358391664906,0.10445757933930949,-0.6105476938486564,-1.0723920713059278,0.02347825445306244
2023-07-12,-0.9886471505663218,0.10445757933930949,-0.7741949443052293,-0.7384254138115192,-0.46404079389582215
2023-07-13,-0.31805023186871023,0.10445757933930949,-1.5887609787073824,1.090675117888472,-1.4390788905935916
2023-07-14,0.29482050844732155,0.10445757933930949,-1.4320745741337775,1.2745717168083652,-1.3171991285063704
2023-07-17,0.04030859086104125,0.10445757933930949,-1.6145841919604027,1.2790329956938333,-1.0734396043319279
2023-07-18,0.9764486841347196,0.10445757933930949,-1.5274941531234174,1.1840922274975652,-0.7078003180702646
2023-07-19,1.0717503724384625,0.10445757933930949,-1.5749287697754804,1.4232623144012175,-0.8906199612010963
2023-07-20,1.490104099892665,0.10445757933930949,0.6676092194139072,1.4270935122872879,2.095434209935822
2023-07-21,0.4769404337752148,0.10445757933930949,-0.8804751140599509,1.00490635116495,0.5109973028019473
2023-07-24,0.37350364797420305,-0.8753021102428767,-0.9790337874392961,0.0843649182220989,0.02347825445306244
2023-07-25,-0.5342945314516819,-0.8171632760258912,-0.9430353563572227,-0.9274010616486139,-0.5859205559830435
2023-07-26,0.08635775173840099,-1.1304211894279792,-1.1180944603884675,-0.16890375378770373,-0.8906199612010963
2023-07-27,-0.863994171910774,-0.27079140843604615,-0.8892890539991128,-0.9312338983104733,-0.09840150763415885
2023-07-28,-1.0563337452368236,0.10445757933930949,-1.293141081429749,-0.9485322611529459,-1.073439604331928
